"fact_id","timestamp","egt_spread","engine_load"
"23014","2024-01-01 00:50:00","101.81","53.04"
"21722","2024-01-01 00:28:00","101.80","57.15"
"29765","2024-01-01 02:42:00","101.80","72.16"
"22467","2024-01-01 00:41:00","101.80","69.51"
"25096","2024-01-01 01:24:00","101.76","62.68"
"21133","2024-01-01 00:18:00","101.74","72.15"
"21730","2024-01-01 00:28:00","101.74","92.35"
"22920","2024-01-01 00:48:00","101.73","72.80"
"27271","2024-01-01 02:01:00","101.72","94.23"
"20359","2024-01-01 00:05:00","101.72","56.99"
"23659","2024-01-01 01:00:00","101.67","70.94"
"21411","2024-01-01 00:23:00","101.64","71.66"
"28021","2024-01-01 02:13:00","101.64","70.38"
"23341","2024-01-01 00:55:00","101.55","74.43"
"21334","2024-01-01 00:22:00","101.54","91.54"
"24040","2024-01-01 01:07:00","101.53","67.16"
"28708","2024-01-01 02:25:00","101.51","86.07"
"29964","2024-01-01 02:46:00","101.48","58.38"
"22430","2024-01-01 00:40:00","101.43","58.52"
"21348","2024-01-01 00:22:00","101.42","68.93"
"21078","2024-01-01 00:17:00","101.38","55.30"
"25098","2024-01-01 01:24:00","101.38","68.10"
"27563","2024-01-01 02:06:00","101.34","76.20"
"26003","2024-01-01 01:40:00","101.33","64.82"
"27977","2024-01-01 02:12:00","101.31","68.55"
"20432","2024-01-01 00:07:00","101.28","78.15"
"21392","2024-01-01 00:23:00","101.28","59.20"
"28868","2024-01-01 02:27:00","101.28","76.40"
"20971","2024-01-01 00:16:00","101.15","71.72"
"26931","2024-01-01 01:55:00","101.13","76.45"
"29506","2024-01-01 02:38:00","101.13","81.38"
"24212","2024-01-01 01:10:00","101.12","71.01"
"24142","2024-01-01 01:09:00","101.12","67.74"
"28938","2024-01-01 02:28:00","101.11","65.51"
"20492","2024-01-01 00:08:00","101.06","64.07"
"28082","2024-01-01 02:14:00","101.06","73.45"
"29032","2024-01-01 02:30:00","101.03","57.00"
"21022","2024-01-01 00:17:00","101.00","77.49"
"24304","2024-01-01 01:11:00","100.99","73.17"
"29186","2024-01-01 02:33:00","100.98","75.28"
"26728","2024-01-01 01:52:00","100.98","70.49"
"29157","2024-01-01 02:32:00","100.97","78.84"
"20189","2024-01-01 00:03:00","100.96","71.05"
"29435","2024-01-01 02:37:00","100.96","73.35"
"27898","2024-01-01 02:11:00","100.93","73.95"
"29039","2024-01-01 02:30:00","100.93","86.71"
"21891","2024-01-01 00:31:00","100.93","77.79"
"24869","2024-01-01 01:21:00","100.92","80.82"
"25021","2024-01-01 01:23:00","100.91","76.71"
"20155","2024-01-01 00:02:00","100.90","63.38"
"29621","2024-01-01 02:40:00","100.89","92.37"
"26852","2024-01-01 01:54:00","100.88","52.68"
"25603","2024-01-01 01:33:00","100.87","66.45"
"28344","2024-01-01 02:19:00","100.86","76.19"
"20374","2024-01-01 00:06:00","100.86","83.24"
"25203","2024-01-01 01:26:00","100.85","56.74"
"24458","2024-01-01 01:14:00","100.82","72.31"
"23584","2024-01-01 00:59:00","100.82","68.70"
"27893","2024-01-01 02:11:00","100.77","69.56"
"24790","2024-01-01 01:19:00","100.74","69.96"
"29101","2024-01-01 02:31:00","100.72","68.02"
"29210","2024-01-01 02:33:00","100.71","75.05"
"25990","2024-01-01 01:39:00","100.70","85.49"
"21191","2024-01-01 00:19:00","100.70","74.40"
"27263","2024-01-01 02:01:00","100.67","64.77"
"29849","2024-01-01 02:44:00","100.67","57.47"
"24775","2024-01-01 01:19:00","100.64","74.30"
"23855","2024-01-01 01:04:00","100.60","66.34"
"21054","2024-01-01 00:17:00","100.60","63.09"
"24215","2024-01-01 01:10:00","100.59","66.63"
"26755","2024-01-01 01:52:00","100.58","57.57"
"20045","2024-01-01 00:00:00","100.56","72.40"
"24946","2024-01-01 01:22:00","100.55","61.42"
"27255","2024-01-01 02:00:00","100.53","84.87"
"27542","2024-01-01 02:05:00","100.49","86.69"
"22533","2024-01-01 00:42:00","100.49","70.41"
"24274","2024-01-01 01:11:00","100.47","60.02"
"26775","2024-01-01 01:52:00","100.45","80.12"
"21769","2024-01-01 00:29:00","100.45","86.55"
"27755","2024-01-01 02:09:00","100.44","79.56"
"20261","2024-01-01 00:04:00","100.44","88.61"
"25753","2024-01-01 01:35:00","100.42","72.26"
"20147","2024-01-01 00:02:00","100.42","89.37"
"28256","2024-01-01 02:17:00","100.41","87.94"
"21051","2024-01-01 00:17:00","100.39","67.27"
"22554","2024-01-01 00:42:00","100.36","66.25"
"29688","2024-01-01 02:41:00","100.36","59.20"
"22038","2024-01-01 00:33:00","100.34","72.68"
"20688","2024-01-01 00:11:00","100.32","71.49"
"24407","2024-01-01 01:13:00","100.32","72.77"
"21318","2024-01-01 00:21:00","100.22","71.24"
"26135","2024-01-01 01:42:00","100.21","72.97"
"26880","2024-01-01 01:54:00","100.19","77.82"
"28103","2024-01-01 02:15:00","100.19","73.22"
"23767","2024-01-01 01:02:00","100.17","50.06"
"21065","2024-01-01 00:17:00","100.14","68.00"
"28574","2024-01-01 02:22:00","100.14","59.85"
"25836","2024-01-01 01:37:00","100.13","69.93"
"22172","2024-01-01 00:36:00","100.11","81.12"
"20294","2024-01-01 00:04:00","100.10","84.94"
"27590","2024-01-01 02:06:00","100.09","69.22"
"27794","2024-01-01 02:09:00","100.06","57.97"
"25336","2024-01-01 01:28:00","100.05","59.59"
"26857","2024-01-01 01:54:00","100.02","59.45"
"26036","2024-01-01 01:40:00","100.01","70.24"
"29808","2024-01-01 02:43:00","99.97","67.74"
"24743","2024-01-01 01:19:00","99.97","88.14"
"22049","2024-01-01 00:34:00","99.96","61.16"
"24433","2024-01-01 01:13:00","99.95","52.01"
"20802","2024-01-01 00:13:00","99.95","93.65"
"26352","2024-01-01 01:45:00","99.91","81.10"
"20128","2024-01-01 00:02:00","99.90","66.88"
"20898","2024-01-01 00:14:00","99.88","71.93"
"29230","2024-01-01 02:33:00","99.87","63.23"
"21720","2024-01-01 00:28:00","99.86","81.68"
"28978","2024-01-01 02:29:00","99.83","57.52"
"29134","2024-01-01 02:32:00","99.82","70.88"
"29791","2024-01-01 02:43:00","99.79","62.75"
"20567","2024-01-01 00:09:00","99.78","57.67"
"20010","2024-01-01 00:00:00","99.73","69.89"
"22775","2024-01-01 00:46:00","99.72","63.88"
"21739","2024-01-01 00:28:00","99.71","69.92"
"27414","2024-01-01 02:03:00","99.67","70.33"
"24739","2024-01-01 01:18:00","99.65","85.52"
"23305","2024-01-01 00:55:00","99.62","55.86"
"24444","2024-01-01 01:14:00","99.60","62.83"
"28595","2024-01-01 02:23:00","99.55","86.54"
"24437","2024-01-01 01:13:00","99.54","73.61"
"24680","2024-01-01 01:17:00","99.53","73.80"
"28742","2024-01-01 02:25:00","99.52","86.14"
"29146","2024-01-01 02:32:00","99.47","52.85"
"24582","2024-01-01 01:16:00","99.44","83.31"
"25515","2024-01-01 01:31:00","99.44","56.39"
"27224","2024-01-01 02:00:00","99.43","80.07"
"28832","2024-01-01 02:27:00","99.43","53.60"
"23806","2024-01-01 01:03:00","99.42","70.47"
"25335","2024-01-01 01:28:00","99.40","72.38"
"23143","2024-01-01 00:52:00","99.40","79.79"
"21371","2024-01-01 00:22:00","99.40","77.46"
"26119","2024-01-01 01:41:00","99.39","74.32"
"22738","2024-01-01 00:45:00","99.38","61.60"
"29173","2024-01-01 02:32:00","99.30","68.00"
"23817","2024-01-01 01:03:00","99.29","75.42"
"23466","2024-01-01 00:57:00","99.29","69.13"
"27379","2024-01-01 02:02:00","99.28","62.40"
"24448","2024-01-01 01:14:00","99.28","68.53"
"29707","2024-01-01 02:41:00","99.28","71.13"
"28888","2024-01-01 02:28:00","99.27","64.16"
"28502","2024-01-01 02:21:00","99.27","84.86"
"26972","2024-01-01 01:56:00","99.26","83.52"
"22791","2024-01-01 00:46:00","99.25","56.42"
"24264","2024-01-01 01:11:00","99.25","53.94"
"23955","2024-01-01 01:05:00","99.23","79.86"
"21136","2024-01-01 00:18:00","99.22","52.46"
"20438","2024-01-01 00:07:00","99.22","65.18"
"20068","2024-01-01 00:01:00","99.22","57.90"
"22425","2024-01-01 00:40:00","99.21","79.51"
"23098","2024-01-01 00:51:00","99.19","75.28"
"22124","2024-01-01 00:35:00","99.18","56.45"
"24697","2024-01-01 01:18:00","99.18","73.83"
"21115","2024-01-01 00:18:00","99.15","65.45"
"28913","2024-01-01 02:28:00","99.11","77.02"
"26428","2024-01-01 01:47:00","99.09","74.25"
"22496","2024-01-01 00:41:00","99.09","59.56"
"20965","2024-01-01 00:16:00","99.09","71.10"
"26361","2024-01-01 01:46:00","99.08","79.56"
"21198","2024-01-01 00:19:00","99.04","63.45"
"29850","2024-01-01 02:44:00","99.03","77.24"
"27882","2024-01-01 02:11:00","99.02","72.98"
"29914","2024-01-01 02:45:00","99.01","98.30"
"28244","2024-01-01 02:17:00","98.97","71.79"
"21329","2024-01-01 00:22:00","98.97","70.67"
"27293","2024-01-01 02:01:00","98.93","71.96"
"20756","2024-01-01 00:12:00","98.93","61.36"
"23601","2024-01-01 01:00:00","98.92","62.64"
"28976","2024-01-01 02:29:00","98.89","90.90"
"25907","2024-01-01 01:38:00","98.83","78.78"
"28966","2024-01-01 02:29:00","98.82","72.31"
"27445","2024-01-01 02:04:00","98.75","64.65"
"24557","2024-01-01 01:15:00","98.73","84.28"
"28878","2024-01-01 02:27:00","98.73","64.85"
"24161","2024-01-01 01:09:00","98.71","75.97"
"20635","2024-01-01 00:10:00","98.65","92.36"
"29418","2024-01-01 02:36:00","98.63","77.97"
"22674","2024-01-01 00:44:00","98.63","86.12"
"28546","2024-01-01 02:22:00","98.62","81.32"
"29903","2024-01-01 02:45:00","98.62","73.57"
"22908","2024-01-01 00:48:00","98.60","75.07"
"26412","2024-01-01 01:46:00","98.58","81.79"
"23977","2024-01-01 01:06:00","98.57","70.48"
"28010","2024-01-01 02:13:00","98.56","71.30"
"25722","2024-01-01 01:35:00","98.53","72.36"
"21854","2024-01-01 00:30:00","98.49","66.61"
"25213","2024-01-01 01:26:00","98.49","77.61"
"20091","2024-01-01 00:01:00","98.43","50.54"
"27481","2024-01-01 02:04:00","98.42","61.91"
"25255","2024-01-01 01:27:00","98.41","83.19"
"24577","2024-01-01 01:16:00","98.40","77.19"
"28066","2024-01-01 02:14:00","98.38","74.87"
"28525","2024-01-01 02:22:00","98.34","67.43"
"20566","2024-01-01 00:09:00","98.34","52.25"
"20846","2024-01-01 00:14:00","98.30","75.92"
"24597","2024-01-01 01:16:00","98.30","100.61"
"20523","2024-01-01 00:08:00","98.25","63.34"
"21908","2024-01-01 00:31:00","98.24","74.51"
"24497","2024-01-01 01:14:00","98.24","61.64"
"27108","2024-01-01 01:58:00","98.23","58.70"
"21171","2024-01-01 00:19:00","98.23","80.90"
"22513","2024-01-01 00:41:00","98.23","72.03"
"29494","2024-01-01 02:38:00","98.21","50.60"
"22968","2024-01-01 00:49:00","98.17","74.23"
"27741","2024-01-01 02:09:00","98.16","59.14"
"26350","2024-01-01 01:45:00","98.16","57.82"
"28667","2024-01-01 02:24:00","98.16","74.42"
"24096","2024-01-01 01:08:00","98.14","77.58"
"27802","2024-01-01 02:10:00","98.14","77.43"
"26307","2024-01-01 01:45:00","98.12","59.58"
"27905","2024-01-01 02:11:00","98.09","76.76"
"26264","2024-01-01 01:44:00","98.09","75.61"
"21729","2024-01-01 00:28:00","98.06","58.25"
"26635","2024-01-01 01:50:00","98.05","83.46"
"22241","2024-01-01 00:37:00","98.01","82.88"
"21614","2024-01-01 00:26:00","97.99","61.41"
"24539","2024-01-01 01:15:00","97.98","58.38"
"27824","2024-01-01 02:10:00","97.94","66.60"
"26364","2024-01-01 01:46:00","97.90","71.66"
"25809","2024-01-01 01:36:00","97.88","68.67"
"29558","2024-01-01 02:39:00","97.88","72.83"
"23365","2024-01-01 00:56:00","97.83","51.23"
"22123","2024-01-01 00:35:00","97.82","73.40"
"28806","2024-01-01 02:26:00","97.82","69.80"
"25185","2024-01-01 01:26:00","97.80","67.79"
"28255","2024-01-01 02:17:00","97.80","80.94"
"25132","2024-01-01 01:25:00","97.78","86.36"
"20918","2024-01-01 00:15:00","97.76","70.70"
"24953","2024-01-01 01:22:00","97.76","63.43"
"21605","2024-01-01 00:26:00","97.76","56.88"
"24493","2024-01-01 01:14:00","97.73","59.75"
"28755","2024-01-01 02:25:00","97.70","80.49"
"29731","2024-01-01 02:42:00","97.69","63.32"
"27051","2024-01-01 01:57:00","97.69","59.17"
"28724","2024-01-01 02:25:00","97.69","70.07"
"24531","2024-01-01 01:15:00","97.65","67.24"
"24773","2024-01-01 01:19:00","97.60","79.20"
"29325","2024-01-01 02:35:00","97.59","83.45"
"20352","2024-01-01 00:05:00","97.56","61.99"
"24468","2024-01-01 01:14:00","97.52","79.48"
"21709","2024-01-01 00:28:00","97.51","66.10"
"24699","2024-01-01 01:18:00","97.48","91.22"
"21082","2024-01-01 00:18:00","97.47","78.81"
"27280","2024-01-01 02:01:00","97.45","72.40"
"26014","2024-01-01 01:40:00","97.44","78.03"
"25350","2024-01-01 01:29:00","97.43","69.29"
"27937","2024-01-01 02:12:00","97.41","70.87"
"24346","2024-01-01 01:12:00","97.37","89.56"
"29394","2024-01-01 02:36:00","97.36","77.59"
"21503","2024-01-01 00:25:00","97.33","68.50"
"29209","2024-01-01 02:33:00","97.32","54.84"
"22637","2024-01-01 00:43:00","97.30","94.68"
"21773","2024-01-01 00:29:00","97.29","74.14"
"24741","2024-01-01 01:19:00","97.25","74.46"
"25909","2024-01-01 01:38:00","97.25","65.29"
"28842","2024-01-01 02:27:00","97.20","70.44"
"28392","2024-01-01 02:19:00","97.19","66.80"
"21256","2024-01-01 00:20:00","97.16","79.04"
"20908","2024-01-01 00:15:00","97.12","62.38"
"22379","2024-01-01 00:39:00","97.11","64.91"
"29696","2024-01-01 02:41:00","97.08","68.65"
"26529","2024-01-01 01:48:00","97.07","91.11"
"28320","2024-01-01 02:18:00","97.06","61.22"
"29010","2024-01-01 02:30:00","97.05","50.47"
"20264","2024-01-01 00:04:00","97.05","61.55"
"24782","2024-01-01 01:19:00","97.04","72.51"
"24208","2024-01-01 01:10:00","97.04","72.59"
"20670","2024-01-01 00:11:00","97.01","58.94"
"24985","2024-01-01 01:23:00","97.00","61.70"
"27087","2024-01-01 01:58:00","96.98","67.46"
"23066","2024-01-01 00:51:00","96.96","66.06"
"21484","2024-01-01 00:24:00","96.94","79.43"
"20231","2024-01-01 00:03:00","96.93","72.62"
"27130","2024-01-01 01:58:00","96.92","80.28"
"27671","2024-01-01 02:07:00","96.92","74.09"
"29720","2024-01-01 02:41:00","96.91","61.31"
"29203","2024-01-01 02:33:00","96.90","71.50"
"28597","2024-01-01 02:23:00","96.88","62.77"
"27451","2024-01-01 02:04:00","96.83","70.15"
"23462","2024-01-01 00:57:00","96.81","57.54"
"27175","2024-01-01 01:59:00","96.81","52.46"
"25552","2024-01-01 01:32:00","96.80","72.24"
"23114","2024-01-01 00:51:00","96.80","60.26"
"21011","2024-01-01 00:16:00","96.76","65.42"
"28303","2024-01-01 02:18:00","96.76","80.66"
"22672","2024-01-01 00:44:00","96.74","75.95"
"25455","2024-01-01 01:30:00","96.71","58.68"
"22085","2024-01-01 00:34:00","96.71","73.35"
"23461","2024-01-01 00:57:00","96.68","69.24"
"20236","2024-01-01 00:03:00","96.68","76.85"
"23068","2024-01-01 00:51:00","96.67","82.33"
"27807","2024-01-01 02:10:00","96.65","62.41"
"21702","2024-01-01 00:28:00","96.58","78.80"
"25818","2024-01-01 01:36:00","96.56","72.97"
"20876","2024-01-01 00:14:00","96.55","77.51"
"29479","2024-01-01 02:37:00","96.55","56.15"
"20661","2024-01-01 00:11:00","96.53","63.39"
"27617","2024-01-01 02:06:00","96.53","65.65"
"20506","2024-01-01 00:08:00","96.50","78.16"
"25800","2024-01-01 01:36:00","96.48","74.81"
"26537","2024-01-01 01:48:00","96.47","54.08"
"24747","2024-01-01 01:19:00","96.45","52.74"
"22683","2024-01-01 00:44:00","96.45","69.81"
"23336","2024-01-01 00:55:00","96.42","73.36"
"21155","2024-01-01 00:19:00","96.42","52.13"
"29738","2024-01-01 02:42:00","96.31","84.99"
"27787","2024-01-01 02:09:00","96.29","87.29"
"20039","2024-01-01 00:00:00","96.29","57.69"
"23833","2024-01-01 01:03:00","96.26","62.27"
"21569","2024-01-01 00:26:00","96.25","60.96"
"28609","2024-01-01 02:23:00","96.25","72.53"
"28229","2024-01-01 02:17:00","96.24","60.13"
"23132","2024-01-01 00:52:00","96.22","79.25"
"21869","2024-01-01 00:31:00","96.21","61.45"
"29220","2024-01-01 02:33:00","96.19","68.67"
"20213","2024-01-01 00:03:00","96.17","65.28"
"24961","2024-01-01 01:22:00","96.16","68.96"
"26374","2024-01-01 01:46:00","96.15","62.93"
"21925","2024-01-01 00:32:00","96.08","81.89"
"24173","2024-01-01 01:09:00","96.04","59.91"
"29492","2024-01-01 02:38:00","96.03","65.17"
"23185","2024-01-01 00:53:00","96.02","79.03"
"26178","2024-01-01 01:42:00","96.02","65.82"
"27043","2024-01-01 01:57:00","95.97","70.35"
"26510","2024-01-01 01:48:00","95.96","80.41"
"29523","2024-01-01 02:38:00","95.94","92.56"
"28003","2024-01-01 02:13:00","95.93","80.32"
"23431","2024-01-01 00:57:00","95.93","80.09"
"26256","2024-01-01 01:44:00","95.89","56.32"
"26408","2024-01-01 01:46:00","95.86","64.98"
"20393","2024-01-01 00:06:00","95.86","64.97"
"26152","2024-01-01 01:42:00","95.85","62.53"
"25669","2024-01-01 01:34:00","95.81","51.11"
"22366","2024-01-01 00:39:00","95.80","63.08"
"27098","2024-01-01 01:58:00","95.80","68.38"
"25392","2024-01-01 01:29:00","95.79","64.82"
"21388","2024-01-01 00:23:00","95.79","93.26"
"21776","2024-01-01 00:29:00","95.78","73.34"
"25066","2024-01-01 01:24:00","95.78","54.24"
"21230","2024-01-01 00:20:00","95.77","72.96"
"28627","2024-01-01 02:23:00","95.76","84.98"
"23054","2024-01-01 00:50:00","95.71","64.81"
"29042","2024-01-01 02:30:00","95.69","79.68"
"22176","2024-01-01 00:36:00","95.66","103.18"
"21758","2024-01-01 00:29:00","95.62","68.21"
"21394","2024-01-01 00:23:00","95.61","74.68"
"28051","2024-01-01 02:14:00","95.61","69.59"
"24055","2024-01-01 01:07:00","95.57","62.35"
"23326","2024-01-01 00:55:00","95.57","64.61"
"23909","2024-01-01 01:05:00","95.56","63.93"
"24374","2024-01-01 01:12:00","95.54","67.46"
"24996","2024-01-01 01:23:00","95.50","64.60"
"21053","2024-01-01 00:17:00","95.50","66.33"
"21313","2024-01-01 00:21:00","95.49","75.18"
"22681","2024-01-01 00:44:00","95.47","69.84"
"28143","2024-01-01 02:15:00","95.45","72.85"
"25600","2024-01-01 01:33:00","95.44","67.34"
"21502","2024-01-01 00:25:00","95.41","70.45"
"29208","2024-01-01 02:33:00","95.41","65.49"
"28109","2024-01-01 02:15:00","95.36","74.66"
"21475","2024-01-01 00:24:00","95.29","77.21"
"23908","2024-01-01 01:05:00","95.26","80.55"
"23094","2024-01-01 00:51:00","95.26","79.17"
"22542","2024-01-01 00:42:00","95.25","60.02"
"28422","2024-01-01 02:20:00","95.22","66.66"
"26477","2024-01-01 01:47:00","95.22","53.63"
"29699","2024-01-01 02:41:00","95.18","97.34"
"25664","2024-01-01 01:34:00","95.18","78.16"
"20665","2024-01-01 00:11:00","95.17","66.00"
"20811","2024-01-01 00:13:00","95.15","73.64"
"22295","2024-01-01 00:38:00","95.11","81.59"
"27515","2024-01-01 02:05:00","95.09","84.13"
"29461","2024-01-01 02:37:00","95.07","60.80"
"20334","2024-01-01 00:05:00","94.95","73.11"
"24501","2024-01-01 01:15:00","94.93","94.31"
"29545","2024-01-01 02:39:00","94.92","81.53"
"26727","2024-01-01 01:52:00","94.91","70.76"
"28157","2024-01-01 02:15:00","94.87","51.27"
"20868","2024-01-01 00:14:00","94.87","81.26"
"21893","2024-01-01 00:31:00","94.86","60.99"
"27674","2024-01-01 02:07:00","94.86","72.30"
"21514","2024-01-01 00:25:00","94.84","92.63"
"22200","2024-01-01 00:36:00","94.84","70.20"
"22998","2024-01-01 00:49:00","94.84","59.31"
"28194","2024-01-01 02:16:00","94.83","74.28"
"22205","2024-01-01 00:36:00","94.81","69.46"
"27415","2024-01-01 02:03:00","94.77","60.01"
"20570","2024-01-01 00:09:00","94.76","72.03"
"21422","2024-01-01 00:23:00","94.75","68.07"
"28745","2024-01-01 02:25:00","94.74","67.98"
"27861","2024-01-01 02:11:00","94.74","67.25"
"24983","2024-01-01 01:23:00","94.73","72.17"
"25442","2024-01-01 01:30:00","94.69","67.27"
"23228","2024-01-01 00:53:00","94.68","61.01"
"28336","2024-01-01 02:18:00","94.68","73.77"
"26242","2024-01-01 01:44:00","94.65","60.30"
"27252","2024-01-01 02:00:00","94.64","78.11"
"26668","2024-01-01 01:51:00","94.62","67.87"
"26065","2024-01-01 01:41:00","94.61","61.69"
"23373","2024-01-01 00:56:00","94.59","51.93"
"27927","2024-01-01 02:12:00","94.56","78.83"
"25405","2024-01-01 01:30:00","94.53","63.81"
"24571","2024-01-01 01:16:00","94.52","80.75"
"20176","2024-01-01 00:02:00","94.51","87.02"
"27441","2024-01-01 02:04:00","94.48","65.64"
"25381","2024-01-01 01:29:00","94.46","77.13"
"28087","2024-01-01 02:14:00","94.46","59.89"
"21607","2024-01-01 00:26:00","94.45","70.43"
"26103","2024-01-01 01:41:00","94.43","71.46"
"21179","2024-01-01 00:19:00","94.42","75.24"
"29597","2024-01-01 02:39:00","94.41","75.79"
"26722","2024-01-01 01:52:00","94.41","84.22"
"23642","2024-01-01 01:00:00","94.41","68.50"
"24991","2024-01-01 01:23:00","94.40","79.68"
"23211","2024-01-01 00:53:00","94.39","76.17"
"22649","2024-01-01 00:44:00","94.38","58.26"
"26143","2024-01-01 01:42:00","94.34","68.60"
"20827","2024-01-01 00:13:00","94.34","70.38"
"23727","2024-01-01 01:02:00","94.34","69.20"
"25159","2024-01-01 01:25:00","94.33","63.92"
"27776","2024-01-01 02:09:00","94.33","67.32"
"23920","2024-01-01 01:05:00","94.31","73.20"
"24137","2024-01-01 01:08:00","94.30","79.18"
"22669","2024-01-01 00:44:00","94.27","63.54"
"29430","2024-01-01 02:37:00","94.25","71.54"
"29565","2024-01-01 02:39:00","94.22","74.32"
"26990","2024-01-01 01:56:00","94.22","64.29"
"20706","2024-01-01 00:11:00","94.19","79.14"
"25127","2024-01-01 01:25:00","94.18","79.14"
"27575","2024-01-01 02:06:00","94.17","64.44"
"22573","2024-01-01 00:42:00","94.16","88.69"
"28679","2024-01-01 02:24:00","94.16","77.74"
"29185","2024-01-01 02:33:00","94.14","57.25"
"27049","2024-01-01 01:57:00","94.10","56.09"
"24364","2024-01-01 01:12:00","94.09","81.00"
"20310","2024-01-01 00:05:00","94.06","62.95"
"28575","2024-01-01 02:22:00","94.03","65.79"
"25716","2024-01-01 01:35:00","94.00","65.52"
"24003","2024-01-01 01:06:00","93.99","69.42"
"27276","2024-01-01 02:01:00","93.96","89.91"
"21117","2024-01-01 00:18:00","93.96","64.47"
"28438","2024-01-01 02:20:00","93.94","86.15"
"21406","2024-01-01 00:23:00","93.93","60.90"
"22248","2024-01-01 00:37:00","93.93","78.61"
"25689","2024-01-01 01:34:00","93.92","56.28"
"25086","2024-01-01 01:24:00","93.92","56.86"
"25226","2024-01-01 01:27:00","93.90","70.60"
"27120","2024-01-01 01:58:00","93.89","87.23"
"24910","2024-01-01 01:21:00","93.88","78.33"
"26918","2024-01-01 01:55:00","93.88","68.50"
"21315","2024-01-01 00:21:00","93.86","83.99"
"22921","2024-01-01 00:48:00","93.85","69.53"
"26484","2024-01-01 01:48:00","93.83","56.34"
"29132","2024-01-01 02:32:00","93.81","74.27"
"26520","2024-01-01 01:48:00","93.80","66.49"
"23892","2024-01-01 01:04:00","93.76","75.96"
"21352","2024-01-01 00:22:00","93.74","56.76"
"23720","2024-01-01 01:01:00","93.71","68.61"
"22109","2024-01-01 00:35:00","93.69","63.97"
"29956","2024-01-01 02:45:00","93.67","63.99"
"20463","2024-01-01 00:07:00","93.67","61.07"
"24350","2024-01-01 01:12:00","93.65","74.95"
"22688","2024-01-01 00:44:00","93.64","77.69"
"20576","2024-01-01 00:09:00","93.62","76.35"
"22428","2024-01-01 00:40:00","93.61","78.88"
"29976","2024-01-01 02:46:00","93.60","95.41"
"20609","2024-01-01 00:10:00","93.57","60.68"
"27514","2024-01-01 02:05:00","93.57","59.02"
"25439","2024-01-01 01:30:00","93.57","61.43"
"28379","2024-01-01 02:19:00","93.56","74.54"
"22014","2024-01-01 00:33:00","93.55","74.41"
"26085","2024-01-01 01:41:00","93.55","61.76"
"21225","2024-01-01 00:20:00","93.49","81.21"
"22192","2024-01-01 00:36:00","93.48","64.27"
"22997","2024-01-01 00:49:00","93.47","63.66"
"23856","2024-01-01 01:04:00","93.45","58.07"
"20081","2024-01-01 00:01:00","93.44","66.49"
"29159","2024-01-01 02:32:00","93.43","70.60"
"23535","2024-01-01 00:58:00","93.43","76.12"
"29234","2024-01-01 02:33:00","93.43","89.74"
"20713","2024-01-01 00:11:00","93.43","70.12"
"27121","2024-01-01 01:58:00","93.42","70.75"
"25757","2024-01-01 01:35:00","93.42","60.37"
"25308","2024-01-01 01:28:00","93.42","71.11"
"26145","2024-01-01 01:42:00","93.41","67.60"
"22774","2024-01-01 00:46:00","93.40","62.68"
"28870","2024-01-01 02:27:00","93.40","72.45"
"22872","2024-01-01 00:47:00","93.40","75.02"
"26126","2024-01-01 01:42:00","93.40","82.34"
"26607","2024-01-01 01:50:00","93.39","66.09"
"22117","2024-01-01 00:35:00","93.38","57.55"
"23060","2024-01-01 00:50:00","93.37","69.82"
"22525","2024-01-01 00:42:00","93.34","52.86"
"25627","2024-01-01 01:33:00","93.33","69.20"
"28232","2024-01-01 02:17:00","93.29","95.35"
"25956","2024-01-01 01:39:00","93.29","55.00"
"25548","2024-01-01 01:32:00","93.27","68.49"
"24842","2024-01-01 01:20:00","93.26","75.08"
"26024","2024-01-01 01:40:00","93.25","77.48"
"29130","2024-01-01 02:32:00","93.25","71.02"
"21357","2024-01-01 00:22:00","93.23","86.07"
"22312","2024-01-01 00:38:00","93.22","82.79"
"26827","2024-01-01 01:53:00","93.21","67.43"
"20295","2024-01-01 00:04:00","93.21","79.71"
"21114","2024-01-01 00:18:00","93.20","82.40"
"23128","2024-01-01 00:52:00","93.17","77.89"
"24667","2024-01-01 01:17:00","93.15","88.41"
"28949","2024-01-01 02:29:00","93.13","55.22"
"26854","2024-01-01 01:54:00","93.09","65.31"
"22216","2024-01-01 00:36:00","93.09","75.12"
"24555","2024-01-01 01:15:00","93.08","62.49"
"29263","2024-01-01 02:34:00","93.06","70.98"
"25298","2024-01-01 01:28:00","93.05","72.77"
"24564","2024-01-01 01:16:00","93.04","72.71"
"29819","2024-01-01 02:43:00","93.04","68.26"
"23498","2024-01-01 00:58:00","93.03","75.11"
"28516","2024-01-01 02:21:00","93.02","66.72"
"27391","2024-01-01 02:03:00","93.01","72.16"
"23039","2024-01-01 00:50:00","93.00","73.95"
"21505","2024-01-01 00:25:00","92.99","55.22"
"29280","2024-01-01 02:34:00","92.99","65.82"
"21846","2024-01-01 00:30:00","92.98","96.48"
"28130","2024-01-01 02:15:00","92.98","75.77"
"25329","2024-01-01 01:28:00","92.96","84.68"
"21927","2024-01-01 00:32:00","92.96","77.34"
"20955","2024-01-01 00:15:00","92.95","64.98"
"24368","2024-01-01 01:12:00","92.90","86.88"
"20883","2024-01-01 00:14:00","92.90","78.34"
"20942","2024-01-01 00:15:00","92.86","79.65"
"27351","2024-01-01 02:02:00","92.85","72.40"
